filename,aOD,sOD,aNR,N_ISNT,I_ISNT,T_ISNT,S_ISNT,aOC,sOC,aCDR,vCDR,hCDR,Wmin_rim,wRDR,Curv_Global_Max,Curv_Global_Mean,Curv_TL_Max,Curv_TL_Mean,Curv_TR_Max,Curv_TR_Mean,Curv_BL_Max,Curv_BL_Mean,Curv_BR_Max,Curv_BR_Mean,Dist_Horizontal_Centroide,label
r1_Im158.png,18250,0.9363057324840764,9290,17.0,9.0,36.0,32.0,8960,0.811965811965812,0.490958904109589,0.7452229299363057,0.6462585034013606,4.242640687119285,0.0282004213174417,2.0050406475916978,0.2645935212756922,1.750649826587375,0.2762384149937078,1.695151321341658,0.2298213917900222,2.0050406475916978,0.3028715786204211,0.8431849941683858,0.1779981322827386,26,glaucoma
r1_Im159.png,13799,0.8040540540540541,11608,39.0,44.0,32.0,44.0,2191,0.8135593220338984,0.1587796217117182,0.3986486486486486,0.4033613445378151,32.0,0.273464322543864,1.8157749899217608,0.2330886009441177,1.446441332248135,0.2235067799127871,1.8157749899217608,0.2524606284096937,1.695151321341658,0.2222188486427982,1.8157749899217608,0.2406314498273804,3,normal
r1_Im161.png,24006,0.9021739130434784,18193,40.0,54.0,42.0,43.0,5813,0.9770114942528736,0.2421477963842372,0.4728260869565217,0.5120481927710844,38.01315561749642,0.2322326358706678,2.191045812777718,0.2822308358241345,2.191045812777718,0.2107898817562218,1.930855656145949,0.3293382393033677,2.1625724973364,0.2746749308333304,1.8195063158884195,0.2644392724648547,28,normal
r1_Im163.png,17491,0.7941176470588235,15211,47.0,59.0,39.0,51.0,2280,0.7704918032786885,0.1303527528443199,0.3588235294117647,0.3481481481481481,37.36308338453881,0.2905895623269452,1.9627438522634093,0.2561898385555486,0.4636476090008061,0.1173458245336586,1.9627438522634093,0.2925807284110776,0.7853981633974483,0.1429309501235116,1.8127168954793011,0.3531635873226454,20,normal
r1_Im164.png,15168,0.847682119205298,12370,24.0,41.0,53.0,36.0,2798,0.6944444444444444,0.184467299578059,0.4768211920529801,0.390625,23.08679276123039,0.1871970487019895,2.129395642138459,0.3039037576701476,2.129395642138459,0.4105271482160579,1.9974238199217729,0.1884255304468503,1.8195063158884195,0.3199811869577104,1.4168516623365466,0.2533889610215614,19,normal
r1_Im165.png,18439,0.9382716049382716,12043,41.0,37.0,19.0,38.0,6396,1.056818181818182,0.3468734747003633,0.5432098765432098,0.6118421052631579,18.110770276274835,0.1233968267183466,2.1112158270654806,0.3064632433376862,0.6823165548747481,0.1245872058061631,1.8195063158884195,0.3205566097304563,2.1112158270654806,0.3160084908020131,1.703932654346544,0.3775633435206313,33,normal
r1_Im166.png,20341,0.934131736526946,12684,21.0,37.0,30.0,34.0,7657,1.0842105263157895,0.3764318371761467,0.5688622754491018,0.6602564102564102,20.808652046684813,0.1399456482957218,2.214297435588181,0.2804733551928217,1.9693187724613168,0.2988802638943509,1.5707963267948966,0.2871753933690109,1.8195063158884195,0.2927359324427238,2.214297435588181,0.2427611523404583,13,normal
r1_Im168.png,17660,0.9294871794871796,12335,29.0,42.0,26.0,41.0,5325,1.2266666666666666,0.301528878822197,0.4807692307692308,0.6344827586206897,25.079872407968907,0.1759915212740951,1.9295669970654687,0.2725203200377716,1.304544277643971,0.2387573508353822,1.8157749899217608,0.3270911019973668,1.9295669970654687,0.2178038899727619,1.8370483759458216,0.28325482030238,24,normal
r2_Im004.png,20882,0.8959537572254336,18583,40.0,57.0,61.0,62.0,2299,1.0,0.1100948185039747,0.3121387283236994,0.3483870967741935,38.62641583165593,0.2521104580408976,2.231839495645583,0.3025378454087801,1.7894652726688385,0.2766088772743271,1.5707963267948966,0.2972116507072938,2.231839495645583,0.3882545964307975,1.3258176636680323,0.1631377298418581,19,normal
r2_Im009.png,21641,0.8603351955307262,19327,43.0,61.0,54.0,65.0,2314,1.0961538461538465,0.1069266669747239,0.2905027932960894,0.3701298701298701,42.04759208325728,0.2760321714884047,2.214297435588181,0.280306437842882,2.214297435588181,0.3677249697279249,1.0040671092713902,0.1500525699187982,1.7310270110729586,0.3407805271105436,1.695151321341658,0.2330832805143212,21,normal
r2_Im011.png,17760,0.8588957055214724,17096,56.0,66.0,57.0,67.0,664,0.90625,0.0373873873873873,0.1963190184049079,0.2071428571428571,55.00909015790027,0.395503284791934,1.8018869939907936,0.2632145449298972,1.695151321341658,0.2667726461635485,1.446441332248135,0.221072041252615,1.8018869939907936,0.3151732162239584,1.446441332248135,0.223624842317272,36,normal
r2_Im012.png,19910,0.8823529411764706,18363,45.0,74.0,58.0,52.0,1547,1.0454545454545454,0.0776996484178804,0.2588235294117647,0.3066666666666666,43.08131845707603,0.2874836276656509,2.174545660192333,0.3244242745809444,0.7678561033400455,0.1881570163630431,2.174545660192333,0.4000803285180627,1.5707963267948966,0.351775971438875,1.6845883339386043,0.3175907822804905,25,normal
r2_Im013.png,20824,0.9011627906976744,17304,42.0,42.0,55.0,52.0,3520,0.7532467532467533,0.1690357280061467,0.4476744186046512,0.3741935483870968,40.52159917870962,0.2319195714704286,2.214297435588181,0.3052107298455458,2.214297435588181,0.333383176082993,1.9513027039072608,0.2248292664370762,1.7706249718678868,0.3323091001823715,2.0032041023654346,0.3058516969081967,31,normal
r2_Im014.png,25505,0.9513513513513514,22783,62.0,62.0,58.0,63.0,2722,0.875,0.1067241717310331,0.3459459459459459,0.3181818181818182,51.85556864985669,0.2872190534002778,2.1763409903998667,0.2603814997269852,0.7672183483244699,0.1570369650416433,2.1763409903998667,0.3720940126456745,1.695151321341658,0.1482138764457001,1.6845883339386043,0.2764181994764079,21,normal
r2_Im016.png,24287,0.9555555555555556,22985,60.0,74.0,69.0,66.0,1302,1.1282051282051282,0.0536089265862395,0.2166666666666666,0.2558139534883721,59.033888572581766,0.3479269751457061,2.0344439357957027,0.3229403742596051,1.8195063158884195,0.378242910249331,1.8157749899217608,0.2661078692642431,2.024394022902668,0.3839975534848155,2.0344439357957027,0.2696097908097969,26,normal
r2_Im017.png,24259,0.9608938547486032,21114,56.0,68.0,51.0,48.0,3145,1.0,0.1296426068675543,0.3519553072625698,0.3662790697674418,46.04345773288535,0.2617753999557257,2.144462994963057,0.2936112465898141,2.0344439357957027,0.2221243273756964,2.144462994963057,0.3362082539854587,1.3258176636680323,0.3023762155972702,2.08994244104142,0.2910638118299488,21,normal
r2_Im018.png,24943,1.0056179775280898,21353,51.0,48.0,66.0,57.0,3590,0.8888888888888888,0.1439281561961271,0.4044943820224719,0.3575418994413408,47.01063709417264,0.270135927237409,1.9100889412489408,0.232393323340447,1.9100889412489408,0.2610938985257875,1.1171986306871249,0.1987457571823356,1.8157749899217608,0.2508409337861603,1.7975951748487824,0.1890295703759922,20,normal
r2_Im019.png,21721,0.7914438502673797,20469,75.0,72.0,39.0,61.0,1252,0.7142857142857143,0.0576400718198978,0.2620320855614973,0.2364864864864864,38.8329756778952,0.2646049622598909,2.231839495645583,0.3032850803114832,1.5707963267948966,0.2196009842639092,2.231839495645583,0.3705155319639764,1.4501726582147938,0.2163439291043186,1.930855656145949,0.3761520355875544,9,normal
r2_Im020.png,18995,0.813953488372093,16523,24.0,57.0,63.0,50.0,2472,0.8983050847457628,0.130139510397473,0.3430232558139535,0.3785714285714285,23.021728866442675,0.1690536359900807,2.231839495645583,0.3354503885551231,2.231839495645583,0.3746939893114651,2.158798930342464,0.2950232142960198,2.158798930342464,0.3282146671565124,2.0539219916122304,0.3321182270358062,23,normal
r2_Im021.png,22502,1.0178571428571428,14157,36.0,27.0,35.0,37.0,8345,0.9174311926605504,0.370855923917874,0.6488095238095238,0.5847953216374269,26.019223662515376,0.1547776525433254,1.8555267653176089,0.2855434782061633,1.8555267653176089,0.3050504159060306,1.6756732655251303,0.3354406284571143,1.610249527891936,0.2164890828492184,1.8195063158884195,0.277993006367287,14,normal
r2_Im022.png,23998,1.0232558139534884,15928,24.0,38.0,38.0,38.0,8070,1.2105263157894737,0.3362780231685974,0.5523255813953488,0.6534090909090909,24.0,0.1395348837209302,2.158798930342464,0.3525969989799049,1.8555267653176089,0.35932067119756,2.1411796084448382,0.29915119907322,2.137525544318403,0.4337807425293178,2.158798930342464,0.2850916386960342,19,normal
r2_Im026.png,19478,0.776536312849162,16024,35.0,68.0,31.0,48.0,3454,1.109375,0.1773282677893007,0.3575418994413408,0.5107913669064749,29.42787793912432,0.2164458276829138,2.0344439357957027,0.2375361084304333,1.4501726582147938,0.1918424669053915,2.0344439357957027,0.2116805680857277,1.4758446204521405,0.2469561438311713,1.8052120025187075,0.3119215369006572,4,normal
r2_Im028.png,23423,0.9602272727272728,21773,56.0,70.0,65.0,58.0,1650,1.0,0.0704435810955044,0.2556818181818182,0.2662721893491124,51.894122981316485,0.3202364891561431,1.9809236673363877,0.2876002959654004,1.691419995374999,0.3199460455381464,1.4659193880646626,0.2353659373545484,1.9809236673363877,0.3127692057473757,1.1441688336680202,0.2620459194080084,17,normal
r2_Im029.png,20958,0.8222222222222222,19120,60.0,62.0,44.0,64.0,1838,0.8301886792452831,0.0876992079396889,0.2944444444444444,0.2972972972972973,44.0,0.2993197278911564,2.0539219916122304,0.2883178283336469,1.9295669970654687,0.2701591313338527,1.9100889412489408,0.3333363606057042,1.8052120025187075,0.2761443295162097,2.0539219916122304,0.2698000286726532,14,normal
r2_Im030.png,23955,0.907608695652174,21755,73.0,58.0,43.0,68.0,2200,0.9272727272727272,0.0918388645376748,0.2989130434782608,0.3053892215568862,41.04875150354759,0.2529972279313168,1.965587446494658,0.2615890592446221,0.8839786770362514,0.1550779855007853,1.940129984468522,0.2600330710387303,1.6756732655251303,0.1990319001331545,1.965587446494658,0.3528880654987767,15,normal
r2_Im031.png,24220,0.8631578947368421,22082,38.0,55.0,86.0,58.0,2138,0.5797101449275363,0.0882741535920726,0.3631578947368421,0.2439024390243902,36.40054944640259,0.2247375706917175,2.1995926132103296,0.2745770200897445,1.948045386437256,0.288305543287511,2.0050406475916978,0.2518422660794967,2.1995926132103296,0.3133419179367555,1.6657480331376529,0.2184127914363686,21,normal
r2_Im032.png,22421,0.8938547486033519,19292,33.0,42.0,74.0,56.0,3129,0.6666666666666666,0.1395566656259756,0.435754189944134,0.325,32.01562118716424,0.2033609074146622,2.231839495645583,0.2906717394933288,2.191045812777718,0.3156684673229925,2.231839495645583,0.3816686396486292,1.6756732655251303,0.2582792712717048,1.5707963267948966,0.2289750188806991,20,normal
r2_Im036.png,21840,0.970414201183432,18503,56.0,54.0,50.0,42.0,3337,0.7945205479452054,0.1527930402930403,0.4319526627218935,0.3536585365853658,40.44749683231337,0.2450463531193572,2.0419625911080064,0.3106479135551255,1.770480212169998,0.3193730604885873,2.0344439357957027,0.2744827309162832,2.0419625911080064,0.3821160245961846,1.3709676817219063,0.2297464368947221,18,normal
r2_Im040.png,20177,0.8941176470588236,18557,61.0,63.0,44.0,63.0,1620,1.0909090909090908,0.0802894384695445,0.2588235294117647,0.3157894736842105,41.6293165929973,0.279290763869366,1.695151321341658,0.2521614377321468,1.691419995374999,0.2973327671718361,1.695151321341658,0.2925108888913281,1.3363806510710856,0.1724965874772786,1.4501726582147938,0.2320108953177173,18,normal
r2_Im044.png,21066,0.8277777777777777,18243,47.0,59.0,45.0,58.0,2823,0.9047619047619048,0.134007405297636,0.35,0.3825503355704698,44.7213595499958,0.3056232435070859,2.060753653048625,0.2740334236466986,1.6539375586833378,0.2410237335721021,2.060753653048625,0.2816858756185162,1.3363806510710856,0.1530243278590779,1.930855656145949,0.3602570388549138,24,normal
r2_Im048.png,22379,0.8225806451612904,20335,35.0,78.0,66.0,54.0,2044,0.9807692307692308,0.0913356271504535,0.2795698924731182,0.3333333333333333,35.0,0.2397260273972602,1.8844169790115948,0.2661854087184951,1.5707963267948966,0.338872718815316,1.5707963267948966,0.1975563444687611,1.5810000542888507,0.291847909251123,1.8844169790115948,0.2244516670318694,19,normal
r2_Im050.png,23290,0.943502824858757,16552,46.0,42.0,29.0,40.0,6738,0.9680851063829788,0.2893087161872048,0.5310734463276836,0.5449101796407185,28.861739379323623,0.1757478735730407,1.9974238199217729,0.3156989663212699,1.012197011451334,0.1827496901911206,1.9295669970654687,0.3433961378612452,1.9974238199217729,0.2344549352170483,1.8545904360032244,0.4243933762746835,25,normal
r2_Im052.png,21808,0.850828729281768,19153,63.0,64.0,35.0,50.0,2655,0.8709677419354839,0.1217443140132061,0.3425414364640884,0.3506493506493506,35.0,0.2364864864864864,2.0741957111915506,0.3353878355971052,1.695151321341658,0.2770108890235598,1.8555267653176089,0.3675012861736433,1.7245038558533756,0.3370605324622048,2.0741957111915506,0.3494624232252725,9,normal
r2_Im054.png,23829,0.9239130434782608,21958,55.0,59.0,53.0,84.0,1871,1.3571428571428572,0.0785177724621259,0.2282608695652173,0.3352941176470588,48.30113870293329,0.3008380463671135,2.094715674480096,0.2213077350005726,1.4570043196511884,0.1991206048361679,1.695151321341658,0.2081091262365796,0.7123575980943286,0.1192501045616666,2.094715674480096,0.3131630510403267,5,normal
r2_Im056.png,22399,0.9152542372881356,18511,50.0,52.0,48.0,47.0,3888,0.8311688311688312,0.173579177641859,0.4350282485875706,0.3950617283950617,45.254833995939045,0.2735042735042735,2.191045812777718,0.2940284620015874,1.3623311084149088,0.222494631216322,1.695151321341658,0.3123469039551484,2.191045812777718,0.3108142254830383,2.0050406475916978,0.2903314914781136,5,normal
r2_Im058.png,18590,0.8081395348837209,15896,33.0,55.0,52.0,51.0,2694,0.84375,0.1449166218396987,0.3720930232558139,0.3884892086330935,32.0624390837628,0.2389461263947964,1.825978717415715,0.2481846929494005,1.5707963267948966,0.2786729204760778,1.695151321341658,0.239997555198869,1.5707963267948966,0.2206876224594912,1.825978717415715,0.2576714067369192,16,normal
r2_Im064.png,22475,0.8579234972677595,19085,48.0,51.0,45.0,67.0,3390,1.0,0.1508342602892102,0.360655737704918,0.4203821656050955,42.01190307520001,0.2660793773635282,2.214297435588181,0.2519622532432407,1.5940479496053594,0.2392115392900613,2.1763409903998667,0.3203566872393297,1.2014626691212709,0.1524686540335226,2.214297435588181,0.2759615081519302,19,normal
r2_Im066.png,21833,0.8659217877094972,18564,40.0,57.0,49.0,57.0,3269,0.9846153846153848,0.1497274767553703,0.3631284916201117,0.4129032258064516,40.0,0.2666666666666666,2.137525544318403,0.2858206884199755,2.0344439357957027,0.3219126301868615,1.5707963267948966,0.2230934676070169,2.137525544318403,0.3139194746870661,2.11427392150794,0.2960750908966789,16,normal
r2_Im068.png,22955,0.8901098901098901,19283,56.0,58.0,42.0,50.0,3672,0.8648648648648649,0.1599651492049662,0.4065934065934066,0.3950617283950617,39.35733730830886,0.2499344592880091,2.1112158270654806,0.291545775252635,2.1112158270654806,0.2374088479235578,1.5707963267948966,0.3569004822746098,1.8370483759458216,0.1725602741072308,1.4758446204521405,0.3758725936339085,21,normal
r2_Im070.png,20694,0.9461077844311376,19354,38.0,46.0,83.0,65.0,1340,0.7346938775510204,0.0647530685222769,0.2934131736526946,0.2278481012658227,36.68787265568828,0.2367205866344388,2.174545660192333,0.2858050918747623,2.0050406475916978,0.3633842376408697,2.174545660192333,0.2780221441466645,1.7126933813990604,0.2880423058970217,0.548549402450528,0.1051098977158292,23,normal
r2_Im074.png,20651,1.0061728395061729,18706,68.0,55.0,45.0,56.0,1945,1.020408163265306,0.0941843010023727,0.3024691358024691,0.3067484662576687,44.40720662234904,0.2805810001276637,2.214297435588181,0.2900381874919579,1.695151321341658,0.2956278222979875,2.191045812777718,0.2527189032980298,2.214297435588181,0.275376181912485,2.214297435588181,0.3385435818446889,5,normal
r2_Im076.png,22619,1.0059171597633136,19717,75.0,52.0,33.0,52.0,2902,1.0508474576271187,0.1282992174720368,0.3491124260355029,0.3647058823529411,32.55764119219941,0.197391554634027,2.08994244104142,0.2961344250407142,1.9627438522634093,0.2812465111322906,2.08994244104142,0.3551506701643743,1.4105656425168345,0.2099144281073379,1.8195063158884195,0.3265969176506208,16,normal
r2_Im078.png,21883,0.8764044943820225,20261,66.0,66.0,46.0,63.0,1622,0.9166666666666666,0.0741214641502536,0.2696629213483146,0.282051282051282,45.22167621838005,0.2966775361764394,2.2242226679756585,0.2716395222668265,1.695151321341658,0.1961359328837843,1.4570043196511884,0.3332131063431547,2.2242226679756585,0.2449771679690052,2.0344439357957027,0.3078768103658602,11,normal
r2_Im084.png,19821,0.8100558659217877,16891,42.0,65.0,52.0,47.0,2930,0.75,0.1478230159931386,0.4022346368715084,0.3724137931034483,40.70626487409524,0.2528144375355616,1.940129984468522,0.318775262768123,1.8555267653176089,0.3434125213672626,1.940129984468522,0.3467085782558303,1.531343125697857,0.242108100775312,1.8844169790115948,0.3409470122242813,13,normal
r2_Im086.png,23951,0.9171270718232044,21448,56.0,61.0,61.0,56.0,2503,0.7846153846153846,0.104505031105173,0.3591160220994475,0.3072289156626506,51.884487084291386,0.2958843735690657,2.231839495645583,0.3282362320865996,2.194819379771653,0.3432180415061493,2.231839495645583,0.294076004434187,2.220666776206844,0.4308579913231986,1.9295669970654687,0.257998181719746,11,normal
r2_Im088.png,19684,1.0522875816993464,16564,71.0,40.0,31.0,40.0,3120,0.8529411764705882,0.1585043690306848,0.4444444444444444,0.3602484472049689,30.59411708155671,0.1949975625457022,2.0344439357957027,0.2763057867137283,1.0335116124941246,0.1726421988119477,2.0344439357957027,0.3209555863158703,1.6756732655251303,0.1901977438050708,1.8052120025187075,0.3865100616221615,17,normal
r2_Im090.png,21504,1.0559006211180124,17684,51.0,50.0,46.0,45.0,3820,1.106060606060606,0.177641369047619,0.4099378881987577,0.4294117647058823,42.42640687119285,0.2619862533597434,2.214297435588181,0.3459689475368114,2.214297435588181,0.3367006484270752,2.191045812777718,0.3499667284888501,1.946067149650854,0.3222791732269434,2.060753653048625,0.374078901835022,18,normal
r2_Im092.png,22198,0.8064516129032258,19468,63.0,63.0,28.0,59.0,2730,1.0,0.1229840526173529,0.3172043010752688,0.3933333333333333,28.0,0.1917628303776478,2.044647663289657,0.2936489697024904,1.8052120025187075,0.3221281901825577,1.691419995374999,0.2693161522074613,1.940129984468522,0.3091944570134964,2.044647663289657,0.2878821271698029,20,normal
r2_Im100.png,22783,0.9710982658959536,17570,29.0,47.0,64.0,37.0,5213,0.8539325842696629,0.2288109555370232,0.5144508670520231,0.4523809523809524,27.65863337187866,0.1712256054113751,2.158798930342464,0.2725040048116625,1.6756732655251303,0.2673224383838321,1.9100889412489408,0.2831998809216818,2.158798930342464,0.2783882967995969,1.9693187724613168,0.2635551940212994,12,normal
r2_Im102.png,21601,0.9588235294117649,19258,55.0,54.0,53.0,61.0,2343,0.9818181818181818,0.1084672005925651,0.3235294117647059,0.3312883435582822,50.774009099144415,0.317803430705319,1.9974238199217729,0.2678357955271482,1.4659193880646626,0.2104787736439878,1.5707963267948966,0.3390153624846995,1.9974238199217729,0.2885777607376897,1.6512673380603573,0.2430969877737776,8,normal
r2_Im104.png,20828,0.7741935483870968,18815,66.0,44.0,28.0,74.0,2013,0.8214285714285714,0.0966487420779719,0.3010752688172043,0.3194444444444444,27.018512172212592,0.2028659246406686,2.129395642138459,0.311764874440299,1.7539071440573806,0.2869633213231761,1.4104208828189455,0.3295353094757132,1.5707963267948966,0.2643841279116607,2.129395642138459,0.3468845910274485,16,normal
r2_Im106.png,21151,0.9352941176470588,17577,57.0,48.0,41.0,46.0,3574,0.8026315789473685,0.1689754621530897,0.4470588235294118,0.3836477987421384,39.21734310225516,0.2593367571556995,2.2355708216122423,0.2378803327163986,1.940129984468522,0.2385358010294648,1.9100889412489408,0.2551917398877508,2.2355708216122423,0.2196634782255957,1.940129984468522,0.2369718869953713,5,normal
r2_Im108.png,20207,0.98159509202454,19783,57.0,75.0,79.0,64.0,424,1.0454545454545454,0.0209828277329638,0.1349693251533742,0.14375,55.60575509783138,0.3614575599566192,1.9100889412489408,0.2841166520917424,1.9100889412489408,0.3144753021319571,1.4659193880646626,0.2550145877016551,1.8195063158884195,0.290774354210992,1.4501726582147938,0.2643698017639259,19,normal
r2_Im110.png,24397,0.8578947368421053,19950,61.0,56.0,36.0,46.0,4447,0.7674418604651163,0.1822765094068943,0.4526315789473684,0.4049079754601227,34.713109915419565,0.2163745238503155,2.158798930342464,0.2691110765976525,2.158798930342464,0.2378977916950366,1.940129984468522,0.3164916124614406,2.1411796084448382,0.1908507183892629,1.9138202672156,0.3108927391062752,14,normal
r2_Im112.png,23688,0.9771428571428572,22538,66.0,82.0,64.0,55.0,1150,1.054054054054054,0.04854778790949,0.2114285714285714,0.2280701754385964,54.62600113499065,0.3219650635070297,2.231839495645583,0.28226163702771,1.9295669970654687,0.1556389986187807,1.9100889412489408,0.276057376470095,1.9100889412489408,0.3419340716677752,2.231839495645583,0.3907862555508015,10,normal
r2_Im114.png,24296,0.8978494623655914,21723,68.0,67.0,39.0,60.0,2573,1.0535714285714286,0.1059022061244649,0.3010752688172043,0.3532934131736527,38.8329756778952,0.2402780421077681,2.214297435588181,0.2723166128543634,1.5707963267948966,0.2425622615991832,1.8000282600718918,0.2850382291249542,1.4570043196511884,0.2271148165785497,2.214297435588181,0.308532452026597,25,normal
r2_Im118.png,20196,0.861271676300578,19290,71.0,71.0,37.0,68.0,906,1.4137931034482758,0.0448603683897801,0.1676300578034682,0.2751677852348993,37.0,0.2551481440181015,2.1652713318697594,0.3156696080341663,2.0778948311872334,0.3333741087749212,2.1652713318697594,0.3475882409394941,1.3909428270024182,0.2381373704231923,1.940129984468522,0.3377159765119474,6,normal
r2_Im122.png,22503,1.0745341614906831,20997,61.0,69.0,66.0,49.0,1506,1.0952380952380951,0.0669244100786561,0.2608695652173913,0.2658959537572254,49.0,0.3121019108280254,2.231839495645583,0.3147078040350783,2.231839495645583,0.2806233909678579,2.214297435588181,0.3908566266139763,2.231839495645583,0.266768674421314,1.671899698531195,0.3420354951444577,4,normal
r2_Im124.png,22998,0.8412698412698413,20279,68.0,55.0,38.0,63.0,2719,0.7761194029850746,0.1182276719714757,0.3544973544973545,0.3270440251572327,36.24913792078372,0.2300338948579212,2.060753653048625,0.2528386866909154,1.849095985800008,0.2841547994559006,2.060753653048625,0.2736761034385788,0.8431849941683858,0.1550723571398617,1.892546881191539,0.3009777183369627,18,normal
r2_Im126.png,19004,0.9141104294478528,16749,47.0,64.0,46.0,48.0,2255,1.018181818181818,0.1186592296358661,0.3374233128834356,0.3758389261744966,41.10960958218893,0.2712456953629654,2.158798930342464,0.299085733939384,1.3734007669450157,0.1640367834237584,1.9100889412489408,0.3249403703794016,1.469692955058598,0.3039449435838952,2.158798930342464,0.3095457277687518,32,normal
r2_Im128.png,23616,0.8648648648648649,19283,48.0,52.0,33.0,62.0,4333,1.0972222222222223,0.1834773035230352,0.3891891891891892,0.49375,33.0,0.2142857142857142,2.2175547530581867,0.3363179039555265,2.1763409903998667,0.2959331588942834,1.6845883339386043,0.3567899863369976,2.2175547530581867,0.3500682502210764,1.5707963267948966,0.3481019316858046,18,normal
r2_Im130.png,20402,0.98159509202454,17485,54.0,55.0,50.0,44.0,2917,0.8769230769230769,0.1429761788059994,0.3987730061349693,0.35625,39.698866482558415,0.2638745166499502,2.2218730482393765,0.3765526341154969,2.2218730482393765,0.3318664350145583,1.8195063158884195,0.3692891802754613,1.892546881191539,0.3741438900313547,2.214297435588181,0.436091322916097,16,normal
r2_Im132.png,21461,0.9761904761904762,19804,39.0,55.0,77.0,64.0,1657,1.0212765957446808,0.077209822468664,0.2797619047619047,0.2926829268292683,38.48376280978771,0.2401859931634964,2.1652713318697594,0.3177894789287216,1.3258176636680323,0.2407638518298935,2.1652713318697594,0.359106889940202,1.781889660017643,0.3355470893786999,1.7706249718678868,0.3165106073083075,13,normal
r2_Im134.png,21306,0.9411764705882352,16618,63.0,47.0,21.0,37.0,4688,0.9493670886075948,0.2200319158922369,0.4647058823529412,0.46875,19.92485884517128,0.1269073546861173,1.9100889412489408,0.2503602576145413,1.9100889412489408,0.2651400311162816,1.257175674578198,0.270221365618196,0.4738513364947603,0.1295053344767082,1.695151321341658,0.2982844191527386,10,normal
r2_Im136.png,19310,0.9036144578313252,18468,77.0,67.0,37.0,66.0,842,1.3103448275862069,0.0436043500776799,0.1746987951807229,0.2533333333333333,36.22154055254967,0.2513143613050035,1.750649826587375,0.2401946398570603,1.5707963267948966,0.2466357909470686,1.4501726582147938,0.1910545746157305,1.750649826587375,0.2471590979472224,1.5707963267948966,0.2806950280253224,10,normal
r2_Im138.png,21230,0.8539325842696629,13823,37.0,35.0,32.0,31.0,7407,0.7657657657657657,0.348893075836081,0.6235955056179775,0.5592105263157895,28.178005607210743,0.1716321485623342,1.9295669970654687,0.2939760087284018,0.548549402450528,0.1536164291741454,1.691419995374999,0.3300809741138772,1.9295669970654687,0.3037048468720977,1.8052120025187075,0.3053948786380437,13,normal
r2_Im146.png,19018,0.8682634730538922,17927,41.0,50.0,75.0,66.0,1091,0.6041666666666666,0.0573667052266274,0.2874251497005988,0.2,38.18376618407357,0.2547169811320755,2.1112158270654806,0.2591346330013163,1.5707963267948966,0.250293553121045,1.6756732655251303,0.2875553709276062,2.1112158270654806,0.2679406384542555,1.4570043196511884,0.2136967492846208,24,normal
r2_Im148.png,22191,0.9476744186046512,21643,72.0,82.0,64.0,63.0,548,0.9629629629629628,0.0246946960479473,0.1569767441860465,0.1595092024539877,62.64982043070834,0.4053073588803932,2.201875714266226,0.316095250459571,1.6756732655251303,0.264829963081131,2.201875714266226,0.3956766766594697,2.1995926132103296,0.2916378553009745,1.3623311084149088,0.2939335748012373,17,normal
r2_Im154.png,20534,0.9112426035502958,16166,52.0,55.0,36.0,33.0,4368,0.8414634146341463,0.2127203662218759,0.4852071005917159,0.448051948051948,26.1725046566048,0.1674391028088392,2.231839495645583,0.2903869694286043,0.4931956569026998,0.1331921393735736,2.214297435588181,0.3410633595852898,2.231839495645583,0.3486818290003748,1.5707963267948966,0.2579402259433599,21,normal
r2_Im156.png,21021,0.7382198952879581,18605,45.0,67.0,47.0,63.0,2416,0.7903225806451613,0.1149326863612578,0.3246073298429319,0.3475177304964539,41.78516483155236,0.3,1.9295669970654687,0.3096340452545132,1.7894652726688385,0.3712791779882735,1.1171986306871249,0.2073696108938598,1.9295669970654687,0.3395178105017709,1.695151321341658,0.2752343029318618,20,normal
r2_Im164.png,21686,0.8977272727272727,15078,35.0,37.0,32.0,42.0,6608,0.9484536082474226,0.3047127178825048,0.5511363636363636,0.5822784810126582,30.083217912982647,0.1951605046488849,2.214297435588181,0.3223397658534831,1.4501726582147938,0.3401254732949154,2.214297435588181,0.373010353677373,1.7706249718678868,0.2619062671183391,1.8195063158884195,0.3080359286506359,20,normal
r2_Im168.png,23036,0.9269662921348316,20918,75.0,58.0,46.0,55.0,2118,0.7213114754098361,0.0919430456676506,0.3426966292134831,0.2666666666666666,44.91102314577124,0.2778858050959299,2.1777839908413044,0.291148194346575,1.8743670661185603,0.2660239607269523,1.9100889412489408,0.3354565534377762,2.1777839908413044,0.2364203247085406,2.1763409903998667,0.3186758908172227,3,normal
r2_Im170.png,21985,0.9142857142857144,19985,41.0,51.0,73.0,64.0,2000,0.7894736842105263,0.0909711166704571,0.3257142857142857,0.28125,41.0,0.2645161290322581,2.214297435588181,0.2415109669230067,2.214297435588181,0.2179192917466909,1.9295669970654687,0.2839667481273711,1.4104208828189455,0.2754184920307796,1.5042281630190728,0.1948116330114241,26,normal
r2_Im174.png,19544,0.926829268292683,17257,70.0,56.0,28.0,46.0,2287,1.0178571428571428,0.1170180106426524,0.3414634146341463,0.375,27.31300056749533,0.1871939389089413,2.1112158270654806,0.3048051279769139,1.7247409912532463,0.241904460116369,1.940129984468522,0.327480052875641,2.1112158270654806,0.3536880834968388,1.4376599992432488,0.26900730449196,28,normal
